EFID_31_03_00_00
ID,UT,PC,FN,Name
3980,0,0,20,Character status flag _801_ Red-eye mob 1 - キャラ状態フラグ_801_赤目モブ１
4000,0,0,20,Character status flag _801_ Red-eye mob 2 - キャラ状態フラグ_801_赤目モブ２
4020,0,0,20,Character status flag _801_ Red-eye mob 3 - キャラ状態フラグ_801_赤目モブ３
4040,0,0,20,Character status flag _319_ David - キャラ状態フラグ_319_ダヴィド
4060,0,0,20,Character status flag _319_ Danny - キャラ状態フラグ_319_ダニー
4080,0,0,20,Character status flag _341_ Crazy finger shrine maiden - キャラ状態フラグ_341_狂った指巫女
4100,0,0,20,Character status flag _228_ Wolf Rider - キャラ状態フラグ_228_ウルフライダー
4120,0,0,20,Character status flag _322_ Yulia - キャラ状態フラグ_322_ユリア
4140,0,0,20,Character status flag _331_ rogue - キャラ状態フラグ_331_ならず者
4160,0,0,20,Character status flag _349_ Corrupt elder - キャラ状態フラグ_349_腐敗長老
4180,0,0,20,Character status flag _348_ Malenia's daughter - キャラ状態フラグ_348_マレニアの娘
4200,0,0,20,Character status flag _351_ Gold mask servant - キャラ状態フラグ_351_金仮面の従者
4220,0,0,20,Character status flag _334_ Sir Hyakuchi's daughter (Neferi) - キャラ状態フラグ_334_百智卿の娘（ネフェリ）
4240,0,0,20,Character status flag _323_ Feces eating - キャラ状態フラグ_323_糞喰い
4650,0,0,50,Conversation flag _100_ daughter Marika - 会話用フラグ_100_娘マリカ
4700,0,0,20,Character status flag _800_ Red-eye merchant (Kale) - キャラ状態フラグ_800_赤目の商人(カーレ)
4720,0,0,5,Character status flag_801_mob red eye 01_survival flag only - キャラ状態フラグ_801_モブ赤目01_生存フラグのみ
4725,0,0,5,Character status flag _801_mob red eye 02_survival flag only - キャラ状態フラグ_801_モブ赤目02_生存フラグのみ
4730,0,0,5,Character status flag _801_mob red eye 03_survival flag only - キャラ状態フラグ_801_モブ赤目03_生存フラグのみ
4735,0,0,5,Character status flag _801_mob red eye 04_survival flag only - キャラ状態フラグ_801_モブ赤目04_生存フラグのみ
4740,0,0,5,Character status flag _801_mob red eye 05_survival flag only - キャラ状態フラグ_801_モブ赤目05_生存フラグのみ
4745,0,0,5,Character status flag _801_mob red eye 06_survival flag only - キャラ状態フラグ_801_モブ赤目06_生存フラグのみ
4750,0,0,5,Character status flag _801_mob red eye 07_survival flag only - キャラ状態フラグ_801_モブ赤目07_生存フラグのみ
4755,0,0,5,Character status flag _801_mob red eye 08_survival flag only - キャラ状態フラグ_801_モブ赤目08_生存フラグのみ
4760,0,0,5,Character status flag _801_mob red eye 09_survival flag only - キャラ状態フラグ_801_モブ赤目09_生存フラグのみ
4765,0,0,5,Character status flag_801_mob red eye 10_survival flag only - キャラ状態フラグ_801_モブ赤目10_生存フラグのみ
4770,0,0,5,Character status flag_801_mob red eye 11_survival flag only - キャラ状態フラグ_801_モブ赤目11_生存フラグのみ
4775,0,0,5,Character status flag_801_mob red eye 12_survival flag only - キャラ状態フラグ_801_モブ赤目12_生存フラグのみ
4780,0,0,5,Character status flag _801_mob red eye 13_survival flag only - キャラ状態フラグ_801_モブ赤目13_生存フラグのみ
4785,0,0,5,Character status flag _801_mob red eye 14_survival flag only - キャラ状態フラグ_801_モブ赤目14_生存フラグのみ
4790,0,0,5,Character status flag _801_mob red eye 15_survival flag only - キャラ状態フラグ_801_モブ赤目15_生存フラグのみ
4795,0,0,5,Character status flag _801_mob red eye 16_survival flag only - キャラ状態フラグ_801_モブ赤目16_生存フラグのみ
4800,0,0,5,Character status flag _801_mob red eye 17_survival flag only - キャラ状態フラグ_801_モブ赤目17_生存フラグのみ
4805,0,0,5,Character status flag _801_mob red eye 18_survival flag only - キャラ状態フラグ_801_モブ赤目18_生存フラグのみ
4810,0,0,5,Character status flag _801_mob red eye 19_survival flag only - キャラ状態フラグ_801_モブ赤目19_生存フラグのみ
1099009900,0,0,20,Red-eye gypsy item stolen flag - 赤目のジプシーのアイテム盗んだフラグ
1099009980,0,0,10,Troll Summon Flag - トロル召喚用フラグ
1099009990,0,0,8,Flag for the remaining number of est - エスト残数用フラグ
1033442700,0,0,10,Volatile flag_311_ Peninsula fort castellan - 揮発フラグ_311_半島砦の城主
1033449200,0,0,50,Conversation flag _311_ Peninsula fort castellan - 会話用フラグ_311_半島砦の城主
1034492700,0,0,10,Volatile flag _224_ old man - 揮発フラグ_224_爺や
1034499200,0,0,50,Conversation flag _224_ old man - 会話用フラグ_224_爺や
1034422700,0,0,10,Volatile flag _334_ Sir Hyakuchi's daughter (Neferi) - 揮発フラグ_334_百智卿の娘（ネフェリ）
1034429200,0,0,50,Conversation flag _334_ Sir Hyakuchi's daughter (Neferi) - 会話用フラグ_334_百智卿の娘（ネフェリ）
1034502700,0,0,10,Volatile flag _216_ Wolf head warrior - 揮発フラグ_216_狼頭の戦士
1034502710,0,0,10,Volatile flag _316_ Female magician of the academy - 揮発フラグ_316_学院の女魔術師
1034502720,0,0,10,Volatilization flag _307_ 傀儡 Master - 揮発フラグ_307_傀儡師
1034502730,0,0,10,Volatile flag _224_ old man - 揮発フラグ_224_爺や
1034502740,0,0,10,Volatile flag_106_ Lani - 揮発フラグ_106_ラニ
1034502750,0,0,10,Volatilization flag _307_ 傀儡 Master - 揮発フラグ_307_傀儡師
1034509200,0,0,50,Conversation Flag _216_ Wolf Head Warrior - 会話用フラグ_216_狼頭の戦士
1034509250,0,0,50,Conversation flag _316_ Academy female magician - 会話用フラグ_316_学院の女魔術師
1034509300,0,0,50,Conversation flag _307_ Puppet master - 会話用フラグ_307_傀儡師
1034509350,0,0,50,Conversation flag _224_ old man - 会話用フラグ_224_爺や
1034509400,0,0,50,Conversation flag _106_ Lani - 会話用フラグ_106_ラニ
1034509450,0,0,50,Conversation flag _307_ Puppet master - 会話用フラグ_307_傀儡師
1035422700,0,0,10,Volatile flag _219_ NPC in the foot wilting village - 揮発フラグ_219_足萎え村のNPC
1035422710,0,0,10,Volatile flag_106_ Lani - 揮発フラグ_106_ラニ
1035429200,0,0,50,Conversation flag _219_ NPC in the foot wilting village - 会話用フラグ_219_足萎え村のNPC
1035429250,0,0,50,Conversation flag _106_ Lani - 会話用フラグ_106_ラニ
1035442700,0,0,10,Volatile flag_301_ Battlefield doctor - 揮発フラグ_301_戦場医師
1035449200,0,0,50,Conversation flag _301_ Battlefield doctor - 会話用フラグ_301_戦場医師
1035452700,0,0,10,Volatile flag _801_ mob red eye 7 - 揮発フラグ_801_モブ赤目7
1035459200,0,0,50,Conversation flag _801_ Mob Red Eye 7 - 会話用フラグ_801_モブ赤目7
1035462700,0,0,10,Volatile flag _318_ Chaotic host - 揮発フラグ_318_混沌の宿主
1035469200,0,0,50,Conversation flag _318_ Chaotic host - 会話用フラグ_318_混沌の宿主
1035502700,0,0,10,Volatilization flag _307_ 傀儡 Master - 揮発フラグ_307_傀儡師
1035509200,0,0,50,Conversation flag _307_ Puppet master - 会話用フラグ_307_傀儡師
1035532700,0,0,10,Volatile flag _220_ Vase Meyer - 揮発フラグ_220_壺マイヤー
1035539200,0,0,50,Conversation flag _220_ Vase Meyer - 会話用フラグ_220_壺マイヤー
1035542700,0,0,10,Volatile flag _702_ Talking corpse (Takayama) - 揮発フラグ_702_話す死体（高山）
1035549200,0,0,50,Talking flag _702_ Talking corpse (Takayama) - 会話用フラグ_702_話す死体（高山）
1036412700,0,0,10,Volatile flag _228_ Wolf Rider - 揮発フラグ_228_ウルフライダー
1036419200,0,0,50,Conversation flag _228_ Wolf Rider - 会話用フラグ_228_ウルフライダー
1036482700,0,0,10,Volatile flag _223_ Ajin: Demi-Human Seamstress - 揮発フラグ_223_亜人針子
1036482710,0,0,10,Volatile flag_100_daughter Marika - 揮発フラグ_100_娘マリカ
1036489200,0,0,50,Conversation flag _223_ Ajin: Demi-Human Seamstress - 会話用フラグ_223_亜人針子
1036489250,0,0,50,Conversation flag _100_ daughter Marika - 会話用フラグ_100_娘マリカ
1036492700,0,0,10,Volatile flag_310_Daughter of the castle owner - 揮発フラグ_310_城主の娘
1036492710,0,0,10,Volatile flag_801_ Red-eye mob 8 - 揮発フラグ_801_赤目モブ8
1036499200,0,0,50,Conversation flag _310_ Daughter of the castle owner - 会話用フラグ_310_城主の娘
1036499250,0,0,50,Conversation flag _801_ Red-eye mob 8 - 会話用フラグ_801_赤目モブ8
1036479200,0,0,50,Conversation flag _603_ Walking mausoleum - 会話用フラグ_603_歩く霊廟
1037422700,0,0,10,Volcano Flag_313_ Volcano Hall Solicitor - 揮発フラグ_313_火山館の勧誘者
1037422710,0,0,10,Volatile flag_800_Red-eye merchant (Kale) - 揮発フラグ_800_赤目商人（カーレ）
1037422720,0,0,10,Volcano Flag_313_ Volcano Hall Solicitor - 揮発フラグ_313_火山館の勧誘者
1037422730,0,0,10,Volatile flag _309_ thief's head - 揮発フラグ_309_盗賊の頭
1037429200,0,0,50,Conversation flag _313_ Volcano Hall solicitor - 会話用フラグ_313_火山館の勧誘者
1037429250,0,0,50,Conversation flag _800_ Red-eye merchant (Kale) - 会話用フラグ_800_赤目商人（カーレ）
1037429300,0,0,50,Conversation flag _309_ thief's head - 会話用フラグ_309_盗賊の頭
1037442700,0,0,10,Volatile flag _314_ Munou - 揮発フラグ_314_ムノウ
1037449200,0,0,50,Conversation flag _314_ Munou - 会話用フラグ_314_ムノウ
1037462700,0,0,10,Volatile flag_311_ Peninsula fort castellan - 揮発フラグ_311_半島砦の城主
1037462710,0,0,10,Volatile flag _330_ Atonement Priest - 揮発フラグ_330_贖罪司祭
1037462720,0,0,10,Volatile flag _330_ Atonement Priest - 揮発フラグ_330_贖罪司祭
1037469200,0,0,50,Conversation flag _311_ Peninsula fort castellan - 会話用フラグ_311_半島砦の城主
1037469250,0,0,50,Conversation Flag _330_ Atonement Priest - 会話用フラグ_330_贖罪司祭
1037469300,0,0,50,Conversation Flag _330_ Atonement Priest - 会話用フラグ_330_贖罪司祭
1037489200,0,0,50,Conversation flag _603_ Walking mausoleum - 会話用フラグ_603_歩く霊廟
1037502700,0,0,10,Volatile flag_310_Daughter of the castle owner - 揮発フラグ_310_城主の娘
1037509200,0,0,50,Conversation flag _310_ Daughter of the castle owner - 会話用フラグ_310_城主の娘
1037512700,0,0,10,Volatile flag_100_daughter Marika - 揮発フラグ_100_娘マリカ
1037519200,0,0,50,Conversation flag _100_ daughter Marika - 会話用フラグ_100_娘マリカ
1037522700,0,0,10,Volatile flag_100_daughter Marika - 揮発フラグ_100_娘マリカ
1037542700,0,0,10,Volatile flag _309_ thief's head - 揮発フラグ_309_盗賊の頭
1037542710,0,0,10,Volatile flag_801_ Red-eye mob 11 - 揮発フラグ_801_赤目モブ11
1037549200,0,0,50,Conversation flag _309_ thief's head - 会話用フラグ_309_盗賊の頭
1037549250,0,0,50,Conversation flag _801_ Red-eye mob 11 - 会話用フラグ_801_赤目モブ11
1038412700,0,0,10,Volatile flag_310_Daughter of the castle owner - 揮発フラグ_310_城主の娘
1038412710,0,0,10,Volatile flag _309_ thief's head - 揮発フラグ_309_盗賊の頭
1038419200,0,0,50,Conversation flag _310_ Daughter of the castle owner - 会話用フラグ_310_城主の娘
1038419250,0,0,50,Conversation flag _309_ thief's head - 会話用フラグ_309_盗賊の頭
1038432700,0,0,10,Volatile flag_310_Daughter of the castle owner - 揮発フラグ_310_城主の娘
1038439200,0,0,50,Conversation flag _310_ Daughter of the castle owner - 会話用フラグ_310_城主の娘
1038479200,0,0,50,Conversation flag _603_ Walking mausoleum - 会話用フラグ_603_歩く霊廟
1038502700,0,0,10,Volcano Flag_313_ Volcano Hall Solicitor - 揮発フラグ_313_火山館の勧誘者
1038502710,0,0,10,Volatile flag_100_daughter Marika - 揮発フラグ_100_娘マリカ
1038509200,0,0,50,Conversation flag _313_ Volcano Hall solicitor - 会話用フラグ_313_火山館の勧誘者
1038509250,0,0,50,Conversation flag __100_daughter Marika - 会話用フラグ__100_娘マリカ
1038512700,0,0,10,Volcano Flag_313_ Volcano Hall Solicitor - 揮発フラグ_313_火山館の勧誘者
1038512710,0,0,10,Volatile flag _348_ Malenia's daughter - 揮発フラグ_348_マレニアの娘
1038512720,0,0,10,Volcano Flag_313_ Volcano Museum Solicitor_2 - 揮発フラグ_313_火山館の勧誘者_2
1038512730,0,0,10,Volatile flag_100_daughter Marika - 揮発フラグ_100_娘マリカ
1038519200,0,0,50,Conversation flag _313_ Volcano Hall solicitor - 会話用フラグ_313_火山館の勧誘者
