File,Param,Index,Name,Machine Translated
m01_08_70_00,Part,53,採掘艦　付属物,Mining ship accessories
m01_08_70_00,Part,54,採掘艦　付属物,Mining ship accessories
m01_08_80_00,Event,0,01_企業巡回_右,01_Company tour_Right
m01_08_80_00,Event,1,01_企業巡回_左,01_Company tour_Left
m01_08_80_00,Event,2,02_A層ダブマシ巡回,02_A layer Dubmashi tour
m01_08_80_00,Point,0,01_企業巡回_右01,01_Company tour_Right 01
m01_08_80_00,Point,1,01_企業巡回_右02,01_Company tour_Right 02
m01_08_80_00,Point,2,01_企業巡回_右03,01_Company tour_Right 03
m01_08_80_00,Point,3,01_企業巡回_左01,01_Company tour_Left 01
m01_08_80_00,Point,4,01_企業巡回_左02,01_Company tour_Left 02
m01_08_80_00,Point,5,01_企業巡回_左03,01_Company tour_Left 03
m01_08_80_00,Point,6,01_企業巡回_左04,01_Company tour_Left 04
m01_08_80_00,Point,7,02_A層巡回_01,02_A layer tour_01
m01_08_80_00,Point,8,02_A層巡回_02,02_A layer tour_02
m01_08_80_00,Point,9,00_目標マーカー01,00_Target marker 01
m01_08_80_00,Point,10,00_目標マーカー02,00_Target marker 02
m01_08_80_00,Point,11,00_目標マーカー03,00_Target marker 03
m01_08_80_00,Point,12,00_目標マーカー04,00_Target marker 04
m01_08_80_00,Point,13,00_目標マーカー05,00_Target marker 05
m01_08_80_00,Point,14,ミッション中処理_作戦領域,Mission processing_operation area
m01_08_80_00,Point,15,06_狙撃ポイント_NPACチャティ用01,06_Sniper point_NPAC Chatty 01
m01_08_80_00,Point,16,06_狙撃ポイント_NPACチャティ用02,06_Sniper point_NPAC Chatty 02
m01_08_80_00,Point,17,06_狙撃ポイント_NPACチャティ用03,06_Sniper point_NPAC Chatty 03
m01_08_80_00,Point,18,06_狙撃ポイント_NPACチャティ用04,06_Sniper point_NPAC Chatty 04
m01_08_80_00,Point,19,AEG299_000_2000_CoverPoint1,AEG299_000_2000_CoverPoint1
m01_08_80_00,Point,20,AEG299_000_2000_CoverPoint7,AEG299_000_2000_CoverPoint7
m01_08_80_00,Point,21,AEG299_000_2001_CoverPoint1,AEG299_000_2001_CoverPoint1
m01_08_80_00,Point,22,AEG299_000_2001_CoverPoint3,AEG299_000_2001_CoverPoint3
m01_08_80_00,Point,23,AEG299_000_2001_CoverPoint5,AEG299_000_2001_CoverPoint5
m01_08_80_00,Point,24,AEG299_000_2001_CoverPoint7,AEG299_000_2001_CoverPoint7
m01_08_80_00,Point,25,AEG299_000_2002_CoverPoint1,AEG299_000_2002_CoverPoint1
m01_08_80_00,Point,26,AEG299_000_2002_CoverPoint7,AEG299_000_2002_CoverPoint7
m01_08_80_00,Point,27,AEG299_000_2003_CoverPoint3,AEG299_000_2003_CoverPoint3
m01_08_80_00,Point,28,AEG299_000_2003_CoverPoint5,AEG299_000_2003_CoverPoint5
m01_08_80_00,Point,29,AEG299_000_2004_CoverPoint5,AEG299_000_2004_CoverPoint5
m01_08_80_00,Point,30,AEG299_000_2004_CoverPoint7,AEG299_000_2004_CoverPoint7
m01_08_80_00,Point,31,AEG299_000_2005_CoverPoint5,AEG299_000_2005_CoverPoint5
m01_08_80_00,Point,32,AEG299_000_2005_CoverPoint7,AEG299_000_2005_CoverPoint7
m01_08_80_00,Point,33,★★★環境ID通知用領域★★★,★★★Environmental ID notification area★★★
m01_08_80_00,Point,34,00_開幕カメラ角度指定用ポイント,00_Point for specifying opening camera angle
m01_08_80_00,Point,35,01_巡回正規軍MT起動開始判定領域,01_Patrol regular army MT activation start judgment area
m01_08_80_00,Point,36,01_目標ポイント更新判定_橋,01_Target point update judgment_Bridge
m01_08_80_00,Point,37,01_目標マーカー更新判定_広場,01_Target marker update judgment_Piazza
m01_08_80_00,Point,38,02_s03起動判定領域,02_s03 Startup judgment area
m01_08_80_00,Point,39,03.5_EVE補正解除判定領域_奥,03.5_EVE correction cancellation determination area_Back
m01_08_80_00,Point,40,03.5_EVE補正解除判定領域_手前,03.5_EVE correction cancellation determination area_front
m01_08_80_00,Point,41,03_EVE補正解除判定領域01,03_EVE correction cancellation determination area 01
m01_08_80_00,Point,42,03_EVE補正解除判定領域02,03_EVE correction cancellation determination area 02
m01_08_80_00,Point,43,03_EVE補正解除判定領域コンポジ,03_EVE correction cancellation judgment area composite
m01_08_80_00,Point,44,03_No2制禦_AA発動,03_No2 control_AA activated
m01_08_80_00,Point,45,04_隔壁閉鎖判定領域,04_Separation wall closure determination area
m01_08_80_00,Point,46,04_正面出口閉鎖判定,04_Front exit closure determination
m01_08_80_00,Point,47,04_正面出口閉鎖判定01,04_Front exit closure determination 01
m01_08_80_00,Point,48,04_正面出口閉鎖判定02,04_Front exit closure determination 02
m01_08_80_00,Point,49,04_目標マーカー更新判定領域,04_Target marker update judgment area
m01_08_80_00,Point,50,04_罠部屋内にいるか判定領域01,04_Judgment area 01 if you are in the trap room
m01_08_80_00,Point,51,04_罠部屋内にいるか判定領域02,04_Whether you are in the trap room or not determination area 02
m01_08_80_00,Point,52,04_罠部屋内にいるか判定領域_コンポジ,04_Area to determine if you are in a trap room_Composite
m01_08_80_00,Point,53,05_ボス登場CSワープポイント,05_Boss appearance CS warp point
m01_08_80_00,Point,54,05_リトライ時のカメラ角度指定ポイント,05_Camera angle specification point when retrying
m01_08_80_00,Point,55,05_目標マーカー5表示判定領域,05_Target marker 5 display judgment area
m01_08_80_00,Point,56,06_ドーム開錠判定領域,06_Dome unlock determination area
m01_08_80_00,Point,57,06_ドーム閉鎖判定領域,06_Dome closure determination area
m01_08_80_00,Point,58,06_ドーム閉鎖判定領域_差コンポジ用,06_Dome closure judgment area_For difference composite
m01_08_80_00,Point,59,06_ドーム閉鎖判定領域_和コンポジ用,06_Dome closure determination area_For Japanese composite
m01_08_80_00,Point,60,07_エマージェンシーイベント_SE再生原点,07_Emergency event_SE regeneration origin
m01_08_80_00,Point,61,s01_EVEダメ有効化エリア,s01_EVE Damage Enablement Area
m01_08_80_00,Point,62,t01_起動判定,t01_Start judgment
m01_08_80_00,Point,63,ミッション用ポイント,Mission points
m01_08_80_00,Layer,0,01：ミッション01　敵配置,01: Mission 01 Enemy placement
m01_08_80_00,Layer,1,02：ミッション01　敵配置　タンクダミーキャラ,02: Mission 01 Enemy placement Tank dummy character
m01_08_80_00,Layer,2,03：ミッション01　タンク,03: Mission 01 Tank
m01_08_80_00,Layer,3,04：ミッション01　敵配置,04: Mission 01 Enemy placement
m01_08_80_00,Layer,4,05：ミッション01　敵配置,05: Mission 01 Enemy placement
m01_08_80_00,Layer,5,06：ミッション01　ポイント配置,06: Mission 01 Point placement
m01_08_80_00,Layer,6,07：ミッション01　ポイント配置,07: Mission 01 Point placement
m01_08_80_00,Layer,7,08：ミッション01　ポイント配置,08: Mission 01 Point placement
m01_08_80_00,Layer,8,09：ミッション01　ポイント配置,09: Mission 01 Point placement
m01_08_80_00,Layer,9,10：ミッション01　ポイント配置,10: Mission 01 Point placement
m01_08_80_00,Layer,10,11：ミッション制御,11: Mission control
m01_08_80_00,Part,0,05A_NPAC_カーラ,05A_NPAC_Carla
m01_08_80_00,Part,1,03C_NPAC_No2,03C_NPAC_No2
m01_08_80_00,Part,2,05A_NPAC_カーラ部下,05A_NPAC_Karla subordinate
m01_08_80_00,Part,3,06A_共産MT_カバー,06A_Communist MT_Cover
m01_08_80_00,Part,4,06A_共産MT_カバー,06A_Communist MT_Cover
m01_08_80_00,Part,5,02A_共産MTミサライ_固定砲台,02A_Communist MT Misarai_Fixed artillery battery
m01_08_80_00,Part,6,01A_共産MTキャノン_固定砲台_下,01A_Communist MT Cannon_Fixed Battery_Bottom
m01_08_80_00,Part,7,01A_共産MTキャノン_固定砲台_上,01A_Communist MT Cannon_Fixed Battery_Top
m01_08_80_00,Part,8,01.5A_共産MTキャノン_固定砲台_脇道,01.5A_Communist MT cannon_Fixed battery_Side road
m01_08_80_00,Part,9,02A_共産MTダブマシ_下巡回,02A_communist MT dubmashi_lower patrol
m01_08_80_00,Part,10,03.5C_正規軍MT_近接,03.5C_Regular Army MT_Melee
m01_08_80_00,Part,11,03.5C_正規軍MT_近接,03.5C_Regular Army MT_Melee
m01_08_80_00,Part,12,t01C_正規軍MT_爆撃_天井,t01C_Regular Army MT_Bombing_Ceiling
m01_08_80_00,Part,13,03C_正規軍MT_固定砲台,03C_Regular army MT_Fixed artillery battery
m01_08_80_00,Part,14,t01C_正規軍MT_爆撃_天井,t01C_Regular Army MT_Bombing_Ceiling
m01_08_80_00,Part,15,03C_正規軍MT_ノーマル,03C_Regular Army MT_Normal
m01_08_80_00,Part,16,03C_正規軍MT_ノーマル,03C_Regular Army MT_Normal
m01_08_80_00,Part,17,01C_正規軍MT_ノーマル02,01C_Regular Army MT_Normal 02
m01_08_80_00,Part,18,01C_正規軍MT_爆撃_常に描画 ,01C_Regular Army MT_Bombing_Always drawing
m01_08_80_00,Part,19,07A_建機グモ_屋内_スナ下,07A_Construction machine spider_indoor_under the sun
m01_08_80_00,Part,20,07A_建機グモ_屋内近接_ピッチ,07A_Construction machine spider_Indoor proximity_Pitch
m01_08_80_00,Part,21,07A_建機グモ_屋内通常,07A_Construction machine spider_Indoor normal
m01_08_80_00,Part,22,07A_建機グモ_屋内スナ,07A_Construction machine spider_Indoor sander
m01_08_80_00,Part,23,07A_建機グモ_屋内近接_ピッチ,07A_Construction machine spider_Indoor proximity_Pitch
m01_08_80_00,Part,24,01A_建機グモ_狙撃固定砲台_前,01A_Construction machine spider_Sniper fixed gun battery_front
m01_08_80_00,Part,25,01A_建機グモ_狙撃固定砲台_後ろ,01A_Construction machine spider_Sniper fixed gun battery_back
m01_08_80_00,Part,26,03.5A_建機グモ_近接チャンバラ,03.5A_Construction Machinery Spider_Proximity Chambera
m01_08_80_00,Part,27,06A_建機グモ_近接_不意打ち,06A_Construction machine spider_Proximity_Surprise attack
m01_08_80_00,Part,28,03.5A_建機グモ_近接チャンバラ,03.5A_Construction Machinery Spider_Proximity Chambera
m01_08_80_00,Part,29,t01A_建機クモ,t01A_Construction machinery spider
m01_08_80_00,Part,30,t01A_建機クモ,t01A_Construction machinery spider
m01_08_80_00,Part,31,t01A_建機クモ,t01A_Construction machinery spider
m01_08_80_00,Part,32,03A_建機グモ_狙撃固定砲台上,03A_Construction Machinery Spider_Sniper fixed gun emplacement
m01_08_80_00,Part,33,03A_建機グモ_狙撃固定砲台下,03A_Construction Machinery Spider_Sniper fixed gun emplacement bottom
m01_08_80_00,Part,34,03A_特効MT_広場,03A_Special effect MT_ Square
m01_08_80_00,Part,35,07A_バグ毒霧,07A_Bug poison fog
m01_08_80_00,Part,36,07A_バグ毒霧,07A_Bug poison fog
m01_08_80_00,Part,37,07A_バグ毒霧,07A_Bug poison fog
m01_08_80_00,Part,38,07A_バグ毒霧,07A_Bug poison fog
m01_08_80_00,Part,39,ミッション制御用ダミーキャラ,Dummy character for mission control
m01_08_80_00,Part,40,04_隔壁ハッキングダミー,04_Bulkhead hacking dummy
m01_08_80_00,Part,41,05_ドーム扉ハッキングダミー,05_Dome door hacking dummy
m01_08_80_00,Part,42,05C_No2僚機制禦用ダミー,05C_No2 wingman control dummy
m01_08_80_00,Part,43,プレイヤ初期位置,Player initial position
m01_08_80_00,Part,44,CP,C.P.
m01_08_80_00,Part,46,0.5C_正規軍MT_爆撃_左,0.5C_Regular Army MT_Bombing_Left
m01_08_80_00,Part,47,0.5C_正規軍MT_爆撃_左,0.5C_Regular Army MT_Bombing_Left
m01_08_80_00,Part,48,0.5C_正規軍MT_爆撃_左,0.5C_Regular Army MT_Bombing_Left
m01_08_90_00,Event,0,施設入口手前坂_小隊,Facility entrance front slope_platoon
m01_08_90_00,Event,1,walk_route_c5100_0002_10,walk_route_c5100_0002_10
m01_08_90_00,Event,2,walk_route_c5100_0002_10,walk_route_c5100_0002_10
m01_08_90_00,Event,3,walk_route_c5100_0003_9,walk_route_c5100_0003_9
m01_08_90_00,Event,4,walk_route_c5100_0003_9,walk_route_c5100_0003_9
m01_08_90_00,Event,5,walk_route_c5120_0000_5,walk_route_c5120_0000_5
m01_08_90_00,Event,6,walk_route_c5120_0001_5,walk_route_c5120_0001_5
m01_08_90_00,Event,7,walk_route_c5120_0002_5,walk_route_c5120_0002_5
m01_08_90_00,Event,8,walk_route_c5120_0003_5,walk_route_c5120_0003_5
m01_08_90_00,Event,9,施設入口手前坂_巡回ルート,Facility entrance front slope_patrol route
m01_08_90_00,Event,10,袋小路_増援ヘリ巡回ルート_強敵用,Cul-de-sac_Reinforcement helicopter patrol route_For strong enemies
m01_08_90_00,Event,11,袋小路_増援ヘリ巡回ルート_雑魚用,Cul-de-sac_Reinforcement helicopter patrol route_For small fish
m01_08_90_00,Event,12,袋小路裏道_巡回ルート,Cul-de-sac back road_patrol route
m01_08_90_00,Point,0,Runtime_Point_211027_21184000,Runtime_Point_211027_21184000
m01_08_90_00,Point,1,Runtime_Point_211027_21191000,Runtime_Point_211027_21191000
m01_08_90_00,Point,2,Runtime_Point_211027_21191800,Runtime_Point_211027_21191800
m01_08_90_00,Point,3,walk_route_c5100_0002_10_10,walk_route_c5100_0002_10_10
m01_08_90_00,Point,4,walk_route_c5100_0002_10_11,walk_route_c5100_0002_10_11
m01_08_90_00,Point,5,walk_route_c5100_0003_9_7,walk_route_c5100_0003_9_7
m01_08_90_00,Point,6,walk_route_c5100_0003_9_8,walk_route_c5100_0003_9_8
m01_08_90_00,Point,7,walk_route_c5120_0000_5_3,walk_route_c5120_0000_5_3
m01_08_90_00,Point,8,walk_route_c5120_0000_5_5,walk_route_c5120_0000_5_5
m01_08_90_00,Point,9,walk_route_c5120_0000_5_6,walk_route_c5120_0000_5_6
m01_08_90_00,Point,10,walk_route_c9980_0007_1_0,walk_route_c9980_0007_1_0
m01_08_90_00,Point,11,walk_route_c9980_0007_1_1,walk_route_c9980_0007_1_1
m01_08_90_00,Point,12,walk_route_c9980_0007_1_2,walk_route_c9980_0007_1_2
m01_08_90_00,Point,13,袋小路_増援ヘリルートポイント_強敵用_1,Cul-de-sac_Reinforcement helicopter route point_For strong enemies_1
m01_08_90_00,Point,14,袋小路_増援ヘリルートポイント_強敵用_2,Cul-de-sac_Reinforcement helicopter route point_For strong enemies_2
m01_08_90_00,Point,15,袋小路_増援ヘリルートポイント_強敵用_3,Cul-de-sac_Reinforcement helicopter route point_For strong enemies_3
m01_08_90_00,Point,16,袋小路_増援ヘリルートポイント_強敵用_4,Cul-de-sac_Reinforcement helicopter route point_For strong enemies_4
m01_08_90_00,Point,17,袋小路_増援ヘリルートポイント_雑魚用_1,Cul-de-sac_Reinforcement helicopter route point_For small fish_1
m01_08_90_00,Point,18,袋小路_増援ヘリルートポイント_雑魚用_2,Cul-de-sac_Reinforcement helicopter route point_For small fish_2
m01_08_90_00,Point,19,袋小路_増援ヘリルートポイント_雑魚用_3,Cul-de-sac_Reinforcement helicopter route point_For small fish_3
m01_08_90_00,Point,20,袋小路_増援ヘリルートポイント_雑魚用_4,Cul-de-sac_Reinforcement helicopter route point_For small fish_4
m01_08_90_00,Point,21,袋小路裏道_巡回ポイント1,Cul-de-sac back road_patrol point 1
m01_08_90_00,Point,22,袋小路裏道_巡回ポイント2,Cul-de-sac back road_patrol point 2
m01_08_90_00,Point,23,袋小路裏道_巡回ポイント3,Cul-de-sac back road_patrol point 3
m01_08_90_00,Point,24,FE対応■ドローン4脚広場,FE compatible ■ Drone 4 leg square
m01_08_90_00,Point,25,FE対応■ドローン4脚広場_本体,FE compatible ■ Drone 4 leg square_Main body
m01_08_90_00,Point,26,FE対応■ドローン穴の中,FE compatible ■ Inside the drone hole
m01_08_90_00,Point,27,FE対応■ドローン穴の中_本体,FE compatible ■ Inside the drone hole_Main body
m01_08_90_00,Point,28,FE対応■ドローン最初エリア,FE compatible ■ Drone first area
m01_08_90_00,Point,29,FE対応■ドローン最初エリア_本体,FE compatible ■Drone first area_main body
m01_08_90_00,Point,30,FE対応■ドローン袋小路,FE compatible ■ Drone cul-de-sac
m01_08_90_00,Point,31,FE対応■ドローン袋小路_本体,FE compatible ■Drone cul-de-sac_main body
m01_08_90_00,Point,32,FE対応■崖際,FE compatible ■ Cliff edge
m01_08_90_00,Point,33,ボスエリア_マーカー,Boss area_marker
m01_08_90_00,Point,34,★★★環境ID通知用領域★★★,★★★Environmental ID notification area★★★
m01_08_90_00,Point,38,子機爆発領域1,Child explosion area 1
m01_08_90_00,Point,39,子機爆発領域2,Child explosion area 2
m01_08_90_00,Point,40,子機爆発領域3,Handcraft explosion area 3
m01_08_90_00,Point,41,袋小路増援_起動領域,Cul-de-sac reinforcement_startup area
